"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
78,AtlanticWolffish,3321974330.671140,4983086084.485367,0,93,0,3306597,yes,1.000000
77,RoundnoseGrenadier,1716505501.153948,3328818871.995935,0,57,0,3306597,yes,1.000000
76,Seabird_surface_shallow_diving_piscivore,14192153489.865921,14329175984.302876,0,208,0,3306597,yes,1.000000
75,Seabird_surface_shallow_diving_coastal_piscivore,2269320811.407264,2892900285.870601,0,42,0,3306597,yes,1.000000
74,Seabird_surface_seizing_planktivore,17222047880.069443,17712747652.265030,0,240,0,3306597,yes,1.000000
73,Seabird_ship_following_generalist,14571604827.606043,14711898493.643906,0,191,0,3306597,yes,1.000000
72,Seabird_shallow_pursuit_generalist,16441747536.895529,16694771728.990992,0,239,0,3306597,yes,1.000000
71,Seabird_pursuit_diving_planktivore,10738392018.304840,13009623978.777649,0,172,0,3306597,yes,1.000000
70,Seabird_pursuit_diving_piscivore,11985429369.790203,12675452362.882639,0,202,0,3306597,yes,1.000000
69,Seabird_plunge_diving_piscivore,11609801533.680336,12164925661.575642,0,176,0,3306597,yes,1.000000
68,InvertZoopiscivoreSmallMediumLarge_4X,6158509606.955608,7855118401.414091,0,119,0,3306597,yes,1.000000
67,InvertZoopiscivoreSmallMediumLarge_4VW,1406035560.553680,1535880018.414542,0,59,0,3306597,yes,1.000000
66,InvertFilterFeederBenthicNonColonial_4X,3501673332.727635,4377994041.841369,0,66,0,3306597,yes,1.000000
65,InvertFilterFeederBenthicNonColonial_4VW,16164805926.499008,21523870855.980431,0,284,0,3306597,yes,1.000000
64,InvertFilterFeederBenthicColonial_4X,207450560.689184,301406880.087959,0,13,0,3306597,yes,1.000000
63,InvertFilterFeederBenthicColonial_4VW,4775946514.961157,5259713963.820612,0,112,0,3306597,yes,1.000000
62,InvertDetritivore_4X,1778498906.065942,2062725449.554638,0,45,0,3306597,yes,1.000000
61,InvertDetritivore_4VW,6936185777.478847,9481814611.686842,0,134,0,3306597,yes,1.000000
60,InvertBenthivoreBenthicSmall_4X,4819375277.863227,6195417993.188266,0,118,0,3306597,yes,1.000000
59,InvertBenthivoreBenthicSmall_4VW,16860162573.951733,16994274351.879639,0,240,0,3306597,yes,1.000000
58,InvertBenthivoreBenthicMedium_4X,6710621237.819339,10646960657.188822,0,129,0,3306597,yes,1.000000
57,InvertBenthivoreBenthicMedium_4VW,14977695571.173635,16157413142.225134,0,234,0,3306597,yes,1.000000
56,FishZoopiscivorePelagicSmallMediumLarge_4X,1364234383.758729,1535716268.779125,0,40,0,3306597,yes,1.000000
55,FishZoopiscivorePelagicSmallMediumLarge_4VW,1934811760.200804,2065939397.123007,0,74,0,3306597,yes,1.000000
54,FishZoopiscivoreBenthicSmallMediumLarge_4X,5292625476.832455,5472586560.541592,0,75,0,3306597,yes,1.000000
53,FishZoopiscivoreBenthicSmallMediumLarge_4VW,4917788721.376358,5369908725.035126,0,104,0,3306597,yes,1.000000
52,FishPlanktivorePelagicSmallMediumLarge_4X,4703602900.051674,4730888340.002360,0,62,0,3306597,yes,1.000000
51,FishPlanktivorePelagicSmallMediumLarge_4VW,9478662912.713354,9614117792.918209,0,126,0,3306597,yes,1.000000
50,FishPiscivorePelagicSmallMediumLarge_4X,143685704.130126,437588906.495633,0,8,0,3306597,yes,1.000000
49,FishPiscivorePelagicSmallMediumLarge_4VW,2480187586.062386,3948914482.208240,0,72,0,3306597,yes,1.000000
48,FishPiscivoreBenthicSmallMedium_4X,4420883021.347220,4462172356.085315,0,81,0,3306597,yes,1.000000
47,FishPiscivoreBenthicSmallMedium_4VW,16460847546.818779,20317180292.281303,0,232,0,3306597,yes,1.000000
46,FishPiscivoreBenthicLarge_4X,2951229189.362032,4177949890.134441,0,84,0,3306597,yes,1.000000
45,FishPiscivoreBenthicLarge_4VW,14490650088.020197,15344034729.827515,0,219,0,3306597,yes,1.000000
44,FishBenthivoreBenthicSmall_4X,2581603185.239185,3691504196.512675,0,79,0,3306597,yes,1.000000
43,FishBenthivoreBenthicSmall_4VW,9025110491.066862,9223670251.463276,0,157,0,3306597,yes,1.000000
42,FishBenthivoreBenthicMedium_4X,4737077566.046282,7498627920.332074,0,111,0,3306597,yes,1.000000
41,FishBenthivoreBenthicMedium_4VW,12872078748.464720,13567552669.697374,0,188,0,3306597,yes,1.000000
40,FishBenthivoreBenthicLarge_4X,5570211863.352839,9953415755.807417,0,111,0,3306597,yes,1.000000
39,FishBenthivoreBenthicLarge_4VW,10734924363.194838,13448875986.756823,0,189,0,3306597,yes,1.000000
38,SpeciesRichness_SmallInvert4X,3935255157.041501,4421865030.915166,0,74,0,3306597,yes,1.000000
37,SpeciesRichness_SmallInvert4VW,6553536979.409660,6709487757.350564,0,111,0,3306597,yes,1.000000
36,SpeciesRichness_SmallFish4X,3359257847.022853,3384535261.058259,0,55,0,3306597,yes,1.000000
35,SpeciesRichness_SmallFish4VW,6467262310.301574,6712387805.837858,0,113,0,3306597,yes,1.000000
34,SpeciesRichness_Invert4X,5035319383.707451,6137080934.971330,0,121,0,3306597,yes,1.000000
33,SpeciesRichness_Invert4VW,9463511535.619581,11537916283.095181,0,237,0,3306597,yes,1.000000
32,SpeciesRichness_Fish4X,4871454868.789026,4915520177.987113,0,125,0,3306597,yes,1.000000
31,SpeciesRichness_Fish4VW,10284831789.398886,12199665964.280403,0,294,0,3306597,yes,1.000000
30,GenusRichness_Ichthyoplankton,12286756738.667547,14929844525.831490,0,196,0,3306597,yes,1.000000
29,WinterSkate4VsW,889432638.766228,1167244110.973884,0,37,0,3306597,yes,1.000000
28,WhiteHake4X,1067308515.012186,1286878812.543742,0,24,0,3306597,yes,1.000000
27,WhiteHake4VW,4735504783.918414,5350015140.163471,0,108,0,3306597,yes,1.000000
26,ThornySkate4X,633660019.928640,1167937438.008681,0,32,0,3306597,yes,1.000000
25,ThornySkate4VsW,3961267841.138958,4737743196.418368,0,85,0,3306597,yes,1.000000
24,SpinyDogfish,2346125496.058757,2360955923.761055,0,46,0,3306597,yes,1.000000
23,SmoothSkate4X,673431928.022683,1104778625.688071,0,26,0,3306597,yes,1.000000
22,SmoothSkate4VsW,902442063.059518,1757965382.980527,0,49,0,3306597,yes,1.000000
21,RoughnoseGrenadier,55632820588.430420,55901172436.194077,0,535,0,3306597,yes,1.000000
20,RoughheadGrenadier,1489296871.536253,2378143926.711426,0,40,0,3306597,yes,1.000000
19,RedfishUnit2shp,2105276054.240902,2199607676.915045,0,36,0,3306597,yes,1.000000
18,OceanPout,1194693433.081934,2546815568.204121,0,44,0,3306597,yes,1.000000
17,NorthAtlanticRightWhale_CH,990949841.427475,3067472479.443858,0,42,0,3306597,yes,1.000000
16,Cusk,9387238134.103327,10084233546.163511,0,238,0,3306597,yes,1.000000
15,AtlanticCod4X,1302609616.498959,2675428189.836914,0,56,0,3306597,yes,1.000000
14,AtlanticCod4VsW,2786614785.735490,3261409764.895517,0,66,0,3306597,yes,1.000000
13,AtlanticCod4Vn,767253778.441157,1207823769.756845,0,18,0,3306597,yes,1.000000
12,AmericanPlaice4X,1785486235.262958,2962404621.500850,0,53,0,3306597,yes,1.000000
11,AmericanPlaice4VW,5972281608.979444,8899273026.961771,0,113,0,3306597,yes,1.000000
