"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
78,AtlanticWolffish,3321974330.671140,4759374771.938266,0,88,0,3306597,yes,1.000000
77,RoundnoseGrenadier,1716505501.153948,2402301343.612558,0,43,0,3306597,yes,1.000000
76,Seabird_surface_shallow_diving_piscivore,14192153489.865921,16951203197.212093,0,243,0,3306597,yes,1.000000
75,Seabird_surface_shallow_diving_coastal_piscivore,2269320811.407264,2312586954.833519,0,32,0,3306597,yes,1.000000
74,Seabird_surface_seizing_planktivore,17222047880.069443,17400163507.382767,0,209,0,3306597,yes,1.000000
73,Seabird_ship_following_generalist,14571604827.606043,14840305204.275345,0,195,0,3306597,yes,1.000000
72,Seabird_shallow_pursuit_generalist,16441747536.895529,16515446026.721668,0,230,0,3306597,yes,1.000000
71,Seabird_pursuit_diving_planktivore,10738392018.304840,13311200623.967804,0,175,0,3306597,yes,1.000000
70,Seabird_pursuit_diving_piscivore,11985429369.790203,12593836679.305962,0,196,0,3306597,yes,1.000000
69,Seabird_plunge_diving_piscivore,11609801533.680336,15058693586.375130,0,196,0,3306597,yes,1.000000
68,InvertZoopiscivoreSmallMediumLarge_4X,6158509606.955608,6211124523.339746,0,99,0,3306597,yes,1.000000
67,InvertZoopiscivoreSmallMediumLarge_4VW,1406035560.553680,1467164617.568585,0,52,0,3306597,yes,1.000000
66,InvertFilterFeederBenthicNonColonial_4X,3501673332.727635,6770610428.100642,0,96,0,3306597,yes,1.000000
65,InvertFilterFeederBenthicNonColonial_4VW,16164805926.499008,18295476555.174248,0,243,0,3306597,yes,1.000000
64,InvertFilterFeederBenthicColonial_4X,207450560.689184,347169238.240716,0,14,0,3306597,yes,1.000000
63,InvertFilterFeederBenthicColonial_4VW,4775946514.961157,6425503612.862871,0,122,0,3306597,yes,1.000000
62,InvertDetritivore_4X,1778498906.065942,2501932868.927468,0,52,0,3306597,yes,1.000000
61,InvertDetritivore_4VW,6936185777.478847,8046323955.345658,0,126,0,3306597,yes,1.000000
60,InvertBenthivoreBenthicSmall_4X,4819375277.863227,4836626321.608194,0,114,0,3306597,yes,1.000000
59,InvertBenthivoreBenthicSmall_4VW,16860162573.951733,16982724321.128323,0,247,0,3306597,yes,1.000000
58,InvertBenthivoreBenthicMedium_4X,6710621237.819339,9778672232.593145,0,125,0,3306597,yes,1.000000
