id,cost,status,xloc,yloc
116,10484.66211,0,43.3966653329676,-66.9977311939998
117,11775.842934,0,43.6024224009103,-66.9977311939994
118,11222.394582,0,43.8081794678649,-66.9977311939983
119,10283.921685,0,44.0139365338204,-66.9977311940005
120,28623.470184,0,44.2196935987562,-66.9977311940013
121,10083.22347,0,41.8534872925876,-66.9383342185012
122,30492.163172,0,42.0592443677084,-66.9383342185004
123,10421.808249,0,42.2650014418944,-66.9383342185019
124,10838.735082,0,42.4707585151473,-66.9383342185022
125,10509.273959,0,42.6765155874598,-66.9383342185022
126,10410.499672,0,42.8822726588104,-66.9383342185017
127,10130.576041,0,43.0880297292031,-66.9383342185019
128,11068.783066,0,43.2937867986256,-66.9383342185012
129,11245.637018,0,43.4995438670657,-66.9383342185015
130,10534.130044,0,43.7053009345179,-66.9383342184976
131,10456.480954,0,43.9110580009701,-66.9383342185017
132,10330.600685,0,44.1168150664137,-66.9383342185002
133,25713.046914,0,44.3225721308459,-66.9383342184999
134,10000,0,41.7506087546794,-66.8789372430026
135,23069.792521,0,41.956365830262,-66.8789372430001
136,27331.818988,0,42.1621229049196,-66.8789372430024
137,11017.010006,0,42.3678799786422,-66.8789372430025
138,11289.634063,0,42.5736370514236,-66.8789372430017
139,10794.999174,0,42.7793941232557,-66.8789372429997
140,10683.126118,0,42.9851511941276,-66.8789372430009
141,10235.974803,0,43.1909082640327,-66.8789372430037
142,11664.963238,0,43.3966653329671,-66.8789372430012
143,18366.844895,0,43.6024224009118,-66.8789372430018
144,10320.08113,0,43.8081794678639,-66.878937243002
145,10586.861516,0,44.0139365338208,-66.878937242999
146,10274.023161,0,44.2196935987559,-66.8789372429993
147,10000,0,41.6477302165502,-66.8195402674988
148,13676.436773,0,41.8534872925884,-66.8195402674987
149,47410.728017,0,42.0592443677071,-66.8195402675014
150,10418.878893,0,42.2650014418935,-66.8195402674974
151,10998.119595,0,42.4707585151475,-66.8195402674981
152,10223.968494,0,42.6765155874614,-66.819540267498
153,11591.002064,0,42.8822726588111,-66.8195402674992
154,10323.782802,0,43.0880297292034,-66.8195402674993
155,11026.94255,0,43.2937867986277,-66.8195402674988
156,14343.452112,0,43.499543867066,-66.8195402674997
157,12825.584429,0,43.7053009345183,-66.8195402674995
158,10965.234709,0,43.9110580009714,-66.8195402674984
159,10611.277717,0,44.1168150664137,-66.8195402675002
160,10186.258358,0,41.750608754679,-66.7601432920007
161,45568.091464,0,41.9563658302612,-66.7601432920023
162,18839.192565,0,42.1621229049211,-66.7601432920006
163,10852.617003,0,42.3678799786423,-66.7601432919998
164,10914.476463,0,42.5736370514234,-66.7601432919995
165,10564.54095,0,42.7793941232551,-66.7601432919995
166,11683.389964,0,42.9851511941271,-66.7601432920008
167,10394.926388,0,43.1909082640323,-66.7601432919995
168,12882.06816,0,43.3966653329659,-66.7601432920013
169,22373.999468,0,43.6024224009116,-66.7601432920004
170,10417.483989,0,43.808179467864,-66.7601432920015
171,11604.271064,0,44.01393653382,-66.7601432920035
172,10474.958824,0,44.2196935987571,-66.760143292001
173,10074.993208,0,41.6477302165492,-66.7007463164992
174,15839.996733,0,41.8534872925874,-66.7007463165
175,50116.567077,0,42.0592443677076,-66.7007463164996
176,11161.215854,0,42.265001441894,-66.7007463165007
177,11414.774157,0,42.4707585151474,-66.7007463164995
178,10105.830788,0,42.6765155874612,-66.7007463164995
179,12761.891829,0,42.8822726588103,-66.700746316499
180,10761.564224,0,43.0880297292036,-66.7007463164997
181,11070.846961,0,43.2937867986272,-66.7007463164979
182,14601.698475,0,43.4995438670666,-66.700746316498
183,11171.545028,0,43.7053009345185,-66.7007463165021
184,10410.258712,0,43.9110580009709,-66.7007463165001
185,11358.629335,0,44.1168150664138,-66.7007463164991
186,10324.747869,0,44.3225721308443,-66.7007463165013
187,16362.272152,0,44.734086256619,-66.700746316499
188,20344.692027,0,44.9398433179336,-66.7007463164983
189,10181.546877,0,41.544851678186,-66.6413493410001
190,10526.187591,0,41.7506087546795,-66.641349340998
191,36114.540603,0,41.956365830262,-66.6413493409986
192,20621.197426,0,42.1621229049212,-66.6413493409982
193,11281.99983,0,42.3678799786429,-66.6413493410006
194,10594.028849,0,42.5736370514231,-66.6413493409996
195,10369.227502,0,42.7793941232558,-66.6413493410003
196,11043.999491,0,42.9851511941281,-66.6413493409995
197,10207.686141,0,43.1909082640337,-66.6413493409984
198,10675.106456,0,43.3966653329667,-66.6413493409969
199,11372.445605,0,43.6024224009102,-66.6413493409979
200,11732.549715,0,43.8081794678642,-66.6413493409975
201,10348.146609,0,44.0139365338206,-66.6413493409956
202,10793.253571,0,44.2196935987577,-66.641349340999
203,11268.014396,0,44.4254506626763,-66.6413493409999
204,10692.764324,0,44.8369647874042,-66.6413493410017
205,11255.207203,0,45.0427218482012,-66.6413493409975
206,10689.399882,0,41.441973139601,-66.5819523654985
207,10125.815019,0,41.6477302165497,-66.5819523655004
208,14316.868639,0,41.8534872925877,-66.5819523655019
209,42211.866089,0,42.0592443677078,-66.5819523655019
210,12498.501515,0,42.2650014418928,-66.5819523655022
211,11714.994564,0,42.4707585151479,-66.5819523655003
212,10050.617154,0,42.6765155874615,-66.581952365501
213,15306.919198,0,42.8822726588093,-66.581952365501
214,10138.927049,0,43.0880297292028,-66.5819523654996
215,11043.369702,0,43.2937867986269,-66.5819523655022
216,12899.141746,0,43.4995438670648,-66.5819523655025
217,11173.720733,0,43.7053009345181,-66.5819523655018
218,11495.489513,0,43.9110580009717,-66.581952365499
219,10087.37612,0,44.1168150664133,-66.5819523655026
220,10323.402727,0,44.3225721308439,-66.5819523655018
221,11287.831078,0,44.5283291942487,-66.5819523655003
222,10464.846518,0,44.7340862566181,-66.5819523655018
223,10115.820102,0,44.9398433179347,-66.5819523655006
224,10000,0,41.339094600774,-66.522555390001
225,11139.468328,0,41.5448516781857,-66.5225553900015
226,10302.344237,0,41.7506087546782,-66.5225553900024
227,24989.132171,0,41.9563658302608,-66.5225553900003
228,15753.180421,0,42.1621229049205,-66.522555390001
229,11460.829229,0,42.3678799786431,-66.52255539
230,10146.025276,0,42.5736370514226,-66.5225553900014
231,10400.082739,0,42.7793941232557,-66.5225553900006
232,10497.261036,0,42.9851511941284,-66.5225553899992
233,12005.24202,0,43.190908264032,-66.5225553900021
234,10456.16635,0,43.3966653329669,-66.5225553900034
235,11886.498645,0,43.6024224009116,-66.5225553900027
236,13145.227602,0,43.8081794678653,-66.5225553900011
237,10186.316659,0,44.0139365338187,-66.5225553900027
238,10304.169039,0,44.2196935987562,-66.5225553900018
239,10442.729839,0,44.4254506626765,-66.5225553900008
240,10111.432467,0,44.8369647874047,-66.522555390001
241,10616.294344,0,45.0427218482007,-66.5225553900007
242,10000,0,41.2362160617416,-66.4631584144976
243,14820.054324,0,41.4419731395997,-66.4631584145006
244,10350.785697,0,41.6477302165488,-66.4631584144994
245,12498.90445,0,41.8534872925887,-66.4631584144979
246,36926.361054,0,42.0592443677081,-66.4631584144974
247,11918.146473,0,42.265001441894,-66.4631584144991
248,10630.67883,0,42.4707585151474,-66.4631584145006
249,10037.419383,0,42.6765155874615,-66.4631584144978
250,10201.671594,0,42.8822726588105,-66.463158414499
251,12885.92285,0,43.0880297292033,-66.4631584144992
252,14628.698271,0,43.2937867986279,-66.4631584144989
253,18506.11094,0,43.4995438670659,-66.4631584144977
254,13590.231255,0,43.7053009345188,-66.463158414497
255,17495.130201,0,43.9110580009713,-66.4631584144991
256,10976.637482,0,44.1168150664144,-66.463158414497
257,11699.51419,0,44.3225721308451,-66.4631584144977
258,10362.57805,0,44.5283291942473,-66.4631584144978
259,10219.274743,0,44.7340862566181,-66.4631584144985
260,10052.04384,0,44.9398433179347,-66.4631584144986
261,11427.307372,0,41.3390946007737,-66.4037614389992
262,13851.701449,0,41.5448516781863,-66.4037614390002
263,10612.424826,0,41.750608754679,-66.4037614389992
264,43519.600338,0,41.9563658302611,-66.4037614389986
265,15617.125153,0,42.1621229049196,-66.4037614389992
266,11143.986639,0,42.3678799786428,-66.4037614390004
267,10188.986618,0,42.5736370514244,-66.4037614389986
268,10142.030212,0,42.7793941232553,-66.4037614390013
269,10232.326942,0,42.9851511941275,-66.4037614390016
270,16860.601034,0,43.1909082640315,-66.4037614389994
271,27147.925546,0,43.3966653329665,-66.4037614389985
272,19821.576839,0,43.60242240091,-66.403761438998
273,10690.686218,0,44.0139365338191,-66.4037614390005
274,11142.838436,0,44.2196935987559,-66.4037614389998
275,11015.268906,0,44.4254506626771,-66.4037614389997
276,10344.407147,0,44.8369647874043,-66.4037614389993
277,10139.833587,0,45.0427218482013,-66.4037614390015
278,10006.479373,0,41.2362160617405,-66.3443644634999
279,11099.406575,0,41.4419731396001,-66.3443644635
280,13090.953253,0,41.6477302165496,-66.3443644634998
281,17972.22255,0,41.8534872925892,-66.3443644635022
282,28371.743209,0,42.059244367708,-66.3443644634988
283,11786.807047,0,42.2650014418929,-66.3443644634993
284,10596.304483,0,42.4707585151474,-66.3443644634999
285,10048.465167,0,42.6765155874605,-66.3443644635017
286,11389.25133,0,42.8822726588112,-66.3443644635013
287,13289.200754,0,43.0880297292038,-66.3443644635005
288,88165.574348,0,43.4995438670663,-66.3443644635011
289,14517.622498,0,43.7053009345194,-66.3443644634998
290,12438.503978,0,43.9110580009714,-66.3443644634989
291,11823.183711,0,44.1168150664143,-66.3443644635001
292,26768.642788,0,44.3225721308448,-66.3443644634989
293,10537.987936,0,44.5283291942481,-66.3443644634995
294,10546.125648,0,44.7340862566186,-66.3443644634998
295,10159.500569,0,44.939843317934,-66.3443644635024
296,10011.41405,0,41.1333375224722,-66.2849674880018
297,10012.534346,0,41.3390946007736,-66.2849674880007
298,11285.893445,0,41.5448516781856,-66.284967488
299,10761.937981,0,41.750608754678,-66.284967488002
300,31940.965831,0,41.9563658302625,-66.2849674880009
301,14884.658702,0,42.1621229049193,-66.2849674880005
302,10425.108818,0,42.3678799786431,-66.2849674879994
303,10076.541153,0,42.5736370514238,-66.2849674880001
304,10718.24376,0,42.7793941232549,-66.2849674880009
305,10379.574238,0,42.9851511941278,-66.2849674879991
306,14453.623723,0,43.1909082640327,-66.2849674880008
307,10546.65377,0,44.2196935987567,-66.2849674879997
308,11462.188777,0,44.4254506626762,-66.2849674880018
309,10002.646062,0,41.0304589829876,-66.225570512502
310,10052.826325,0,41.2362160617403,-66.2255705125012
311,10386.722623,0,41.4419731396007,-66.2255705125011
312,10855.677235,0,41.6477302165491,-66.2255705125028
313,18650.889068,0,41.8534872925888,-66.2255705124977
314,19992.87929,0,42.059244367708,-66.2255705125026
315,11528.244617,0,42.2650014418941,-66.2255705125004
316,10199.409398,0,42.4707585151474,-66.2255705124989
317,13427.540851,0,42.6765155874597,-66.2255705124992
318,12818.112982,0,42.8822726588112,-66.225570512501
319,10985.482062,0,43.0880297292027,-66.2255705125016
320,12074.042525,0,44.3225721308443,-66.2255705125027
321,10202.416761,0,44.5283291942481,-66.2255705125011
322,10000,0,40.9275804432737,-66.1661735369965
323,10016.600759,0,41.1333375224723,-66.1661735369965
324,10146.244011,0,41.3390946007728,-66.1661735369974
325,11262.56244,0,41.5448516781848,-66.1661735369961
326,11365.623627,0,41.75060875468,-66.1661735369974
327,22785.168345,0,41.9563658302612,-66.1661735369971
328,13520.293453,0,42.1621229049198,-66.1661735369979
329,10326.225327,0,42.3678799786427,-66.1661735369993
330,12851.315508,0,42.5736370514241,-66.1661735369982
331,15073.089703,0,42.779394123255,-66.1661735369973
332,10763.618542,0,42.9851511941281,-66.1661735369985
333,10690.574338,0,44.219693598756,-66.1661735369995
334,10755.837122,0,44.4254506626772,-66.1661735369951
335,10105.890432,0,44.6312077255614,-66.1661735369961
336,10556.259002,0,44.8369647874032,-66.1661735369987
337,10076.457321,0,45.0427218482002,-66.1661735369953
338,10002.665516,0,45.2484789079342,-66.1661735369956
339,10009.298703,0,41.0304589829884,-66.1067765615012
340,10022.331312,0,41.236216061741,-66.1067765615021
341,10032.490743,0,41.4419731396014,-66.1067765614982
342,11100.549632,0,41.6477302165486,-66.1067765614974
343,12417.163413,0,41.8534872925889,-66.1067765615005
344,13955.623252,0,42.0592443677076,-66.1067765614987
345,10212.084721,0,42.2650014418937,-66.1067765614987
346,10095.917267,0,42.4707585151478,-66.1067765615023
347,22418.069197,0,42.6765155874603,-66.1067765615024
348,12045.418173,0,42.8822726588106,-66.1067765614984
349,12573.531612,0,43.0880297292035,-66.1067765614978
350,10455.92494,0,44.3225721308456,-66.1067765615001
351,11692.315796,0,44.5283291942475,-66.1067765615021
352,10381.80696,0,44.7340862566189,-66.1067765614998
353,10669.338456,0,44.9398433179358,-66.1067765615001
354,10008.496093,0,45.1456003782015,-66.1067765614995
355,10001.006812,0,40.9275804432724,-66.0473795860016
356,10010.488196,0,41.1333375224714,-66.0473795860021
357,10075.237762,0,41.339094600775,-66.047379586002
358,10381.124309,0,41.5448516781854,-66.0473795860045
359,10176.407986,0,41.7506087546791,-66.0473795860006
360,14540.47753,0,41.9563658302619,-66.0473795860032
361,11724.007577,0,42.1621229049195,-66.0473795860033
362,10081.982157,0,42.3678799786421,-66.0473795860014
363,11447.880084,0,42.5736370514242,-66.0473795860024
364,18986.590093,0,42.7793941232559,-66.0473795860011
365,10431.384591,0,42.9851511941288,-66.0473795860021
366,10708.681532,0,44.4254506626765,-66.0473795860021
367,10666.764306,0,44.6312077255622,-66.0473795860014
368,11149.49131,0,44.8369647874039,-66.0473795860004
369,10328.598557,0,45.0427218482014,-66.047379586003
370,10226.900357,0,45.2484789079351,-66.0473795860023
371,10018.167322,0,41.0304589829885,-65.9879826104976
372,10008.059328,0,41.2362160617398,-65.9879826104989
373,10118.759279,0,41.4419731395992,-65.9879826104998
374,10557.400934,0,41.6477302165499,-65.9879826105009
375,11075.904477,0,41.8534872925878,-65.9879826104991
376,11535.437409,0,42.0592443677073,-65.9879826104991
377,10056.715225,0,42.2650014418941,-65.9879826105003
378,10014.479577,0,42.4707585151466,-65.9879826104988
379,15308.795382,0,42.6765155874602,-65.9879826104984
380,14289.565105,0,42.8822726588103,-65.9879826104999
381,10549.754731,0,43.0880297292028,-65.9879826104996
382,10935.103978,0,44.5283291942484,-65.9879826104982
383,10832.649322,0,44.7340862566185,-65.9879826105009
384,10589.465612,0,44.9398433179337,-65.9879826104981
385,10601.341556,0,45.1456003782016,-65.9879826104975
386,10006.807221,0,40.9275804432732,-65.9285856350016
387,10005.104309,0,41.1333375224711,-65.9285856350009
388,10091.161022,0,41.3390946007753,-65.9285856349995
389,10310.024092,0,41.5448516781852,-65.9285856349991
390,10513.570398,0,41.7506087546797,-65.9285856350015
391,11671.916579,0,41.9563658302626,-65.9285856349995
392,10349.045878,0,42.1621229049201,-65.9285856349985
393,10034.398739,0,42.3678799786433,-65.9285856350008
394,10522.917978,0,42.5736370514244,-65.9285856350017
395,19044.101168,0,42.7793941232558,-65.9285856349991
396,10276.745505,0,42.9851511941282,-65.9285856350007
397,10000,0,44.4254506626755,-65.9285856350015
398,10623.365129,0,44.6312077255612,-65.9285856350026
399,10849.645865,0,44.836964787405,-65.928585635
400,10891.327963,0,45.0427218482015,-65.9285856349992
401,10003.389737,0,45.248478907934,-65.9285856350014
402,10002.849129,0,41.0304589829882,-65.8691886595021
403,10006.237889,0,41.2362160617417,-65.8691886594998
404,10261.723521,0,41.4419731395995,-65.869188659502
405,10302.369251,0,41.6477302165484,-65.8691886595008
406,11077.044211,0,41.853487292588,-65.8691886595021
407,11112.358144,0,42.0592443677068,-65.869188659502
408,10027.430422,0,42.2650014418927,-65.8691886595001
409,10061.097103,0,42.4707585151462,-65.8691886595005
410,11845.273673,0,42.6765155874614,-65.8691886595003
411,11124.625316,0,42.8822726588106,-65.8691886595011
412,11785.63992,0,43.0880297292032,-65.8691886595026
413,10001.570131,0,44.5283291942479,-65.8691886595009
414,10774.712413,0,44.7340862566191,-65.8691886594993
415,11929.42896,0,44.9398433179338,-65.8691886595027
416,11350.695972,0,45.1456003782015,-65.8691886595017
417,10013.224499,0,40.1045521176973,-65.8097916839996
418,10002.758641,0,40.9275804432728,-65.8097916839994
419,10008.086048,0,41.1333375224711,-65.8097916840001
420,10022.327641,0,41.3390946007738,-65.8097916839999
421,10225.050362,0,41.544851678186,-65.8097916839997
422,10104.368653,0,41.7506087546804,-65.809791684
423,12268.376205,0,41.9563658302619,-65.8097916840001
424,10121.321824,0,42.1621229049208,-65.8097916839998
425,10021.019583,0,42.3678799786434,-65.8097916839989
426,10273.275883,0,42.5736370514241,-65.8097916839974
427,10434.535366,0,42.7793941232547,-65.8097916839998
428,10274.889542,0,42.9851511941272,-65.8097916839994
429,10396.297935,0,44.6312077255623,-65.8097916839993
430,11272.371841,0,44.8369647874042,-65.8097916840002
431,12760.870042,0,45.0427218482019,-65.809791684002
432,10898.988782,0,45.2484789079348,-65.8097916840002
433,10012.839705,0,40.2074306591534,-65.7503947084984
434,10006.785421,0,40.4131877414182,-65.7503947084954
435,10005.105042,0,41.030458982989,-65.7503947084972
436,10006.434658,0,41.236216061742,-65.7503947084984
437,10029.051648,0,41.4419731396006,-65.7503947084978
438,10128.767826,0,41.6477302165484,-65.750394708497
439,11368.137465,0,41.8534872925885,-65.7503947084969
440,10142.795944,0,42.0592443677086,-65.750394708498
441,10011.757362,0,42.265001441893,-65.7503947084992
442,10178.566733,0,42.4707585151469,-65.7503947084981
443,10262.02634,0,42.6765155874613,-65.7503947084972
444,10404.811182,0,42.8822726588106,-65.7503947084967
445,11037.851574,0,43.0880297292033,-65.7503947084973
446,11304.176776,0,45.1456003782013,-65.7503947084989
447,10002.897758,0,40.1045521176967,-65.6909977329986
448,10026.011674,0,40.3103092003921,-65.6909977329999
449,10010.936267,0,40.5160662822257,-65.6909977329994
450,10004.666984,0,40.9275804432728,-65.6909977329986
451,10026.733878,0,41.1333375224704,-65.6909977329981
452,10011.606783,0,41.3390946007732,-65.6909977330003
453,10018.159982,0,41.5448516781853,-65.6909977330008
454,10176.118898,0,41.7506087546802,-65.6909977329976
455,10949.563893,0,41.9563658302608,-65.6909977329991
456,10045.926015,0,42.1621229049201,-65.6909977330009
457,10047.530913,0,42.3678799786425,-65.6909977329991
458,10516.050881,0,42.5736370514245,-65.6909977329999
459,10060.594641,0,42.7793941232551,-65.6909977329994
460,10216.509383,0,42.9851511941284,-65.6909977329987
461,12647.134814,0,45.0427218482009,-65.6909977329989
462,10870.439414,0,45.2484789079353,-65.6909977329994
463,10011.222398,0,40.2074306591531,-65.6316007575018
464,10020.167047,0,40.413187741418,-65.6316007575037
465,10001.885539,0,40.6189448228185,-65.6316007575027
466,10003.618569,0,41.0304589829886,-65.6316007575017
467,10015.153998,0,41.4419731396002,-65.6316007575026
468,10017.832479,0,41.6477302165489,-65.6316007575039
469,10150.556075,0,41.8534872925874,-65.6316007575024
470,10517.583463,0,42.0592443677075,-65.6316007575003
471,10008.663629,0,42.2650014418948,-65.6316007575016
472,10195.137391,0,42.4707585151475,-65.6316007575036
473,10215.405687,0,42.6765155874601,-65.6316007575033
474,10131.927696,0,42.8822726588104,-65.6316007575038
475,10236.861395,0,43.088029729203,-65.6316007575022
476,11211.281481,0,45.1456003782018,-65.6316007575027
477,10001.477201,0,40.1045521176969,-65.5722037819991
478,10011.535545,0,40.3103092003917,-65.5722037819993
479,10004.31521,0,40.5160662822264,-65.572203781998
480,10006.407654,0,41.5448516781857,-65.5722037819972
481,10015.663128,0,41.7506087546801,-65.5722037820004
482,10089.725414,0,41.9563658302617,-65.5722037820004
483,10082.827777,0,42.1621229049192,-65.5722037819988
484,10057.69302,0,42.3678799786407,-65.572203782
485,10124.604454,0,42.5736370514256,-65.5722037820001
486,10165.407584,0,42.7793941232553,-65.5722037819999
487,10269.60081,0,42.9851511941277,-65.5722037819988
488,11141.057772,0,43.1909082640324,-65.5722037819974
489,10046.901693,0,43.3966653329677,-65.5722037820009
490,12098.937345,0,45.0427218482006,-65.5722037819979
491,11045.067592,0,45.2484789079354,-65.5722037819986
492,10007.13902,0,40.2074306591534,-65.5128068064994
493,10002.331095,0,40.413187741419,-65.5128068064983
494,10003.071259,0,40.6189448228186,-65.5128068064992
495,10014.175678,0,41.4419731396004,-65.5128068064976
496,10016.785778,0,41.6477302165496,-65.5128068064988
497,10013.775076,0,41.8534872925888,-65.5128068065001
498,10391.189649,0,42.0592443677082,-65.5128068065024
499,10016.096151,0,42.2650014418947,-65.5128068064988
500,10075.417909,0,42.4707585151473,-65.5128068064982
501,10273.630763,0,42.6765155874599,-65.5128068064983
502,10239.798612,0,42.8822726588112,-65.5128068064989
503,10580.470216,0,43.0880297292038,-65.5128068064995
504,12006.664643,0,43.293786798625,-65.5128068064986
505,11471.817965,0,45.1456003782016,-65.5128068064987
506,10003.653355,0,40.1045521176977,-65.4534098310031
507,10003.002739,0,40.3103092003922,-65.453409831001
508,10007.48235,0,40.5160662822251,-65.4534098310018
509,10001.947095,0,40.7218233631861,-65.453409831001
510,10005.096787,0,41.5448516781849,-65.4534098310031
511,10003.343867,0,41.7506087546786,-65.4534098309998
512,10034.945352,0,41.9563658302611,-65.4534098310004
513,10217.712341,0,42.162122904921,-65.4534098310015
514,10005.034557,0,42.3678799786415,-65.4534098310022
515,10103.727843,0,42.5736370514249,-65.4534098310019
516,10180.062999,0,42.7793941232552,-65.4534098310027
517,10367.735799,0,42.9851511941275,-65.4534098310026
518,10172.262029,0,43.1909082640333,-65.4534098310029
519,11104.377104,0,43.3966653329673,-65.4534098310009
520,10003.279062,0,40.2074306591528,-65.3940128554988
521,10000.654578,0,40.4131877414188,-65.3940128554989
522,10003.669786,0,40.6189448228178,-65.3940128554978
